#
#Tue Sep 10 14:21:19 EDT 2019
#
#SAO Exposure Time Calculator : v0.5
#
#transmiss /var/www/kurtz/mmtetc/cgi/TEST/ETC/EffArea/cptrans_zm_43_10.txt
#instmode  /var/www/kurtz/mmtetc/cgi/TEST/ETC/EffArea/HECTOSPEC_270.tab
#objspec   /var/www/kurtz/mmtetc/cgi/TEST/ETC/Spectra/Stars/K0V.tab
#skybkgd   /var/www/kurtz/mmtetc/cgi/TEST/ETC/Bkgd/skybkgd.tab
#redshift  0.0
#abmag     19.8
#srcext    0.0
#seeing    0.75
#exptime   3600.0
#smscale   1.0
#aptype    Square
#apwidth   1.5
#apheight  1.0
#transcut  0.0
#rand      yes
#bandfilter   /var/www/kurtz/mmtetc/cgi/TEST/ETC/EffArea/g_filt.mag
#moonage      0.0
#airmass      1.1
#
#Wave  Spec  Noise Flux  FluxMask  SNR
#----  ----  ----- ----  --------  ---
0.42066 767.795387633 34.3790048413 5.03264217876e-17 --  49.9386962329
0.42078 773.008906735 34.6923943899 5.51396320264e-17 --  49.8236138805
0.4209  777.952088318 34.1502701445 5.71290562215e-17 --  50.9382135296
0.42102 782.475738404 33.8760636336 5.58168046133e-17 --  51.6491219504
0.42114 786.578738331 34.4057586882 5.26163024247e-17 --  51.1206145605
0.42126 790.259819971 34.4793315446 5.67996257745e-17 --  51.2502591605
0.42138 792.781708565 34.6040023841 5.39114122706e-17 --  51.2285767406
0.4215  794.500080822 33.9070602054 5.43320311529e-17 --  52.3948752291
0.42162 795.412654188 35.0327979644 5.33986625275e-17 --  50.7694751283
0.42174 795.517724293 34.419181795  5.42299024946e-17 --  51.6814060085
0.42186 794.215628201 34.3333099328 5.41268607725e-17 --  51.7258643843
0.42198 792.19127271  34.7098178264 5.46191168726e-17 --  51.0343657181
0.4221  789.44301179  34.6182833237 5.29140578816e-17 --  50.9917901537
0.42222 785.969197614 34.417803008  5.32281853e-17  --  51.0631243278
0.42234 781.739489916 33.5530215204 5.21288884346e-17 --  52.0973242033
0.42246 777.335915055 34.005361568  5.23006844691e-17 --  51.1147615338
0.42258 772.877846335 32.9914688811 5.25948915273e-17 --  52.383463402
0.4227  768.365172569 32.7854259628 5.01538959769e-17 --  52.4048935449
0.42282 764.169802641 34.0608467038 5.43990322091e-17 --  50.1671505679
0.42294 760.693607272 34.0228630763 5.265316211e-17 --  49.9946936299
0.42306 757.952598699 34.1715869191 5.42731708926e-17 --  49.5977414929
0.42318 755.948462032 33.8453566899 4.94990933608e-17 --  49.9433988561
0.4233  754.945818523 32.9575196716 5.33672001468e-17 --  51.2207892575
0.42342 755.10140144  33.7648741446 5.34851396936e-17 --  50.0063484997
